TIME,RPM,CLT
898.58,7666,71
898.62,7692,71
898.66,7853,71
898.7,7932,71
898.74,7968,71
898.78,7917,71
898.82,7571,71
898.86,7029,71
898.9,6796,71
898.94,6675,71
898.98,6891,71
899.02,6807,71
899.06,6849,71
899.1,6928,71
899.14,6874,71
899.18,6665,71
899.22,6497,71
899.26,6397,71
899.3,6273,71
899.34,6132,71
899.38,6022,71
899.42,5945,71
899.46,5834,71
899.5,5721,71
899.54,5568,71
899.58,5448,71
899.62,5372,71
899.66,5321,71
899.7,5316,71
899.74,5277,71
899.78,5208,71
899.82,5109,71
899.86,5043,71
899.9,4969,71
899.94,4908,71
899.98,4948,71
900.02,4893,71
900.06,4819,71
900.1,4740,71
900.14,4727,71
900.18,4688,71
900.22,4680,71
900.26,4581,72
900.3,4404,71
900.34,4647,71
900.38,4863,71
900.42,5192,71
900.46,5360,71
900.5,5220,71
900.54,5136,71
900.58,5111,71
900.62,5355,71
900.66,5501,71
900.7,5781,71
900.74,5742,71
900.78,5362,71
900.82,4973,71
900.86,4758,71
900.9,4591,71
900.94,4571,71
900.98,4505,71
901.02,4302,71
901.06,4114,71
901.1,4036,71
901.14,4279,71
901.18,4385,71
901.22,4197,71
901.26,4185,71
901.3,4369,71
901.34,4627,71
901.38,4817,71
901.42,5036,71
901.46,4897,71
901.5,4878,71
901.54,4853,71
901.58,4970,71
901.62,5112,71
901.66,5133,71
901.7,5073,71
901.74,5129,71
901.78,5299,71
901.82,5254,71
901.86,5119,71
901.9,5017,71
901.94,4957,71
901.98,5063,71
902.02,5085,71
902.06,4791,71
902.1,4694,71
902.14,5047,71
902.18,5352,71
902.22,5635,71
902.26,5768,71
902.3,5723,71
902.34,5774,71
902.38,5826,71
902.42,5988,71
902.46,6082,71
902.5,6161,71
902.54,6177,71
902.58,6138,71
902.62,6134,71
902.66,6243,71
902.7,6446,71
902.74,6644,71
902.78,6852,71
902.82,6955,72
902.86,7087,71
902.9,7262,71
902.94,7338,71
902.98,7440,72
903.02,7674,71
903.06,7853,72
903.1,7953,71
903.14,8123,72
903.18,8010,71
903.22,7396,71
903.26,7183,71
903.3,6544,71
903.34,5800,72
903.38,6496,72
903.42,6872,71
903.46,6976,71
903.5,6825,71
903.54,6570,72
903.58,6643,71
903.62,6981,71
903.66,7253,71
903.7,7146,71
903.74,7088,71
903.78,7253,71
903.82,7442,71
903.86,7610,71
903.9,7575,71
903.94,7612,71
903.98,7722,71
904.02,7974,72
904.06,7997,72
904.1,7949,71
904.14,8000,72
904.18,8029,72
904.22,7666,71
904.26,7383,71
904.3,7211,71
904.34,7494,71
904.38,7486,71
904.42,7378,71
904.46,7374,71
904.5,7272,71
904.54,7107,71
904.58,7007,71
904.62,6925,71
904.66,6869,71
904.7,6767,71
904.74,6632,71
904.78,6516,71
904.82,6453,71
904.86,6327,71
904.9,6218,71
904.94,6174,71
904.98,6086,71
905.02,5953,71
905.06,5847,71
905.1,5732,71
905.14,5575,71
905.18,5477,71
905.22,5374,71
905.26,5248,71
905.3,5125,71
905.34,5023,71
905.38,4908,71
905.42,4797,71
905.46,4679,71
905.5,4515,71
905.54,4329,71
905.58,4118,71
905.62,3981,71
905.66,3782,71
905.7,3639,71
905.74,3492,71
905.78,3250,71
905.82,3089,71
905.86,2919,71
905.9,2846,71
905.94,2671,71
905.98,2674,71
906.02,2869,71
906.06,3363,71
906.1,3338,71
906.14,3152,71
906.18,3218,71
906.22,3589,72
906.26,3632,71
906.3,3903,71
906.34,4097,71
906.38,4191,71
906.42,4061,71
906.46,4264,71
906.5,4645,72
906.54,4599,71
906.58,4486,71
906.62,4086,71
906.66,3869,71
906.7,3965,71
906.74,4111,71
906.78,4255,71
906.82,4475,71
906.86,4568,71
906.9,4604,71
906.94,4447,71
906.98,4288,71
907.02,4182,72
907.06,4269,72
907.1,4327,71
907.14,4386,71
907.18,4363,71
907.22,4131,71
907.26,3947,71
907.3,3814,71
907.34,3851,71
907.38,4032,71
907.42,4323,71
907.46,4231,71
907.5,4242,71
907.54,4462,71
907.58,4733,71
907.62,4598,72
907.66,4553,71
907.7,4404,72
907.74,4628,71
907.78,4696,72
907.82,4836,71
907.86,4492,71
907.9,4184,71
907.94,3971,71
907.98,3841,71
908.02,3765,71
908.06,3939,71
908.1,4314,71
908.14,4524,71
908.18,4796,71
908.22,4952,71
908.26,4966,71
908.3,4834,71
908.34,4786,71
908.38,4895,71
908.42,5025,71
908.46,5208,71
908.5,5198,71
908.54,5048,72
908.58,5048,71
908.62,5137,72
908.66,5099,72
908.7,5006,71
908.74,4941,72
908.78,4870,72
908.82,4920,71
908.86,4961,71
908.9,4968,71
908.94,5010,71
908.98,4991,71
909.02,4975,71
909.06,4962,71
909.1,4816,71
909.14,4668,71
909.18,4489,71
909.22,4682,71
909.26,4796,71
909.3,4813,71
909.34,5051,71
909.38,5522,71
909.42,5658,71
909.46,5606,72
909.5,5490,71
909.54,5494,71
909.58,5629,71
909.62,5759,72
909.66,5819,71
909.7,5813,71
909.74,5804,71
909.78,5903,72
909.82,6021,72
909.86,6105,72
909.9,6139,71
909.94,5925,71
909.98,5747,72
910.02,5714,72
910.06,5731,71
910.1,5822,71
910.14,5923,71
910.18,5979,71
910.22,6033,71
910.26,5963,71
910.3,5955,71
910.34,5903,71
910.38,5865,71
910.42,5806,72
910.46,5612,72
910.5,5434,71
910.54,5509,72
910.58,5375,71
910.62,5321,71
910.66,5676,72
910.7,6080,72
910.74,6440,72
910.78,6499,72
910.82,6346,71
910.86,6230,71
910.9,6142,71
910.94,6185,71
910.98,6331,72
911.02,6461,72
911.06,6621,71
911.1,6623,72
911.14,6533,71
911.18,6476,71
911.22,6590,72
911.26,6818,72
911.3,6946,72
911.34,7053,72
911.38,7103,72
911.42,7072,72
911.46,7119,71
911.5,7313,72
911.54,7347,71
911.58,7360,72
911.62,7550,72
911.66,7658,72
911.7,7720,72
911.74,7733,72
911.78,7759,72
911.82,7712,72
911.86,7653,71
911.9,7516,72
911.94,7383,72
911.98,7288,71
912.02,6983,71
912.06,6657,71
912.1,5610,71
912.14,5308,71
912.18,5467,72
912.22,5640,72
912.26,5798,71
912.3,5871,72
912.34,5967,72
912.38,5841,72
912.42,5626,72
912.46,5597,71
912.5,5711,71
912.54,5827,71
912.58,5871,72
912.62,5806,72
912.66,5744,72
912.7,5784,71
912.74,5865,71
912.78,5874,71
912.82,5842,72
912.86,5794,72
912.9,5838,72
912.94,5912,72
912.98,5931,71
913.02,5903,71
913.06,5898,71
913.1,5930,71
913.14,5970,71
913.18,5989,71
913.22,5976,71
913.26,5971,71
913.3,6003,71
913.34,6032,71
913.38,6056,71
913.42,6048,71
913.46,6031,71
913.5,6049,71
913.54,6070,71
913.58,6096,71
913.62,6098,71
913.66,6100,71
913.7,6113,71
913.73,6124,71
913.77,6139,71
913.81,6152,72
913.85,6176,72
913.89,6193,72
913.93,6206,72
913.97,6218,72
914.01,6295,71
914.05,6327,71
914.09,6342,72
914.13,6377,72
914.17,6428,71
914.21,6412,71
914.25,6453,72
914.33,6538,71
914.37,6597,71
914.41,6626,72
914.45,6584,71
914.49,6613,71
914.53,6672,72
914.57,6752,72
914.61,6770,72
914.65,6772,71
914.69,6805,72
914.73,6882,72
914.77,6863,71
914.81,6581,71
914.85,6331,72
914.89,6131,71
914.93,6369,71
914.97,6618,71
915.01,6506,71
915.05,6397,71
915.09,6326,71
915.13,6239,71
915.17,6126,71
915.21,6067,71
915.25,6000,71
915.29,5866,71
915.33,5747,71
915.37,5714,71
915.41,5661,71
915.45,5553,71
915.49,5452,71
915.53,5348,71
915.57,5277,71
915.61,5158,71
915.65,5080,71
915.69,5002,71
915.73,4917,71
915.77,4831,71
915.81,4852,71
915.85,4866,71
915.89,4790,71
915.93,4725,71
915.97,4678,72
916.01,4757,71
916.05,4636,71
916.09,4712,71
916.13,4834,71
916.17,5043,71
916.21,5126,71
916.25,4806,71
916.29,4548,71
916.33,4516,71
916.37,4767,71
916.41,4979,72
916.45,4945,72
916.49,4811,71
916.53,4671,71
916.57,4803,71
916.61,4960,72
916.65,4942,72
916.69,4914,71
916.73,4858,71
916.77,4825,71
916.81,4913,72
916.85,4924,72
916.89,4944,71
916.93,4892,72
916.97,4841,72
917.01,4869,71
917.05,4835,71
917.09,4828,71
917.13,4783,72
917.17,4620,72
917.21,4489,72
917.25,4540,72
917.29,4683,72
917.33,4977,72
917.37,5456,72
917.41,5509,72
917.45,5108,72
917.49,4947,72
917.53,5053,71
917.57,5398,72
917.61,5781,71
917.65,5847,71
917.69,5559,72
917.73,5401,72
917.77,5481,72
917.81,5732,72
917.85,5851,72
917.89,5854,72
917.93,5861,72
917.97,5830,72
918.01,5880,72
918.05,5794,72
918.09,5733,72
918.13,5692,72
918.17,5736,72
918.21,5813,72
918.25,5904,72
918.29,5973,72
918.33,5841,72
918.37,5508,72
918.41,5282,72
918.45,5277,72
918.49,5729,71
918.53,5826,72
918.57,5729,72
918.61,5538,71
918.65,5447,72
918.69,5440,72
918.73,5475,72
918.77,5540,72
918.81,5523,72
918.85,5456,72
918.89,5372,72
918.93,5290,72
918.97,5249,72
919.01,5190,72
919.05,5144,72
919.09,5213,72
919.13,5238,72
919.17,5268,72
919.21,5235,72
919.25,5155,72
919.29,4984,72
919.33,4803,72
919.37,4779,72
919.41,4944,72
919.45,4877,72
919.49,4734,72
919.53,4594,72
919.57,4499,72
919.61,4347,72
919.65,4158,72
919.69,4035,72
919.73,4081,72
919.77,4001,72
919.81,3931,72
919.85,4183,72
919.89,4339,72
919.93,4240,72
919.97,4314,72
920.01,4245,72
920.05,4043,72
920.09,4058,72
920.13,4214,72
920.17,4346,72
920.21,4595,72
920.25,4519,72
920.29,4185,72
920.33,4041,72
920.37,4218,72
920.41,4345,72
920.45,4382,72
920.49,4359,72
920.53,4289,72
920.57,4451,72
920.61,4493,72
920.65,4544,72
920.69,4585,72
920.73,4839,72
920.77,5020,72
920.81,4893,72
920.85,4846,72
920.89,4763,72
920.93,4889,72
920.97,5090,72
921.01,5102,73
921.05,5098,72
921.09,5184,72
921.13,5221,72
921.17,5406,72
921.21,5494,72
921.25,5560,72
921.29,5638,72
921.33,5778,72
921.37,5888,72
921.41,5955,72
921.45,6009,72
921.49,6076,72
921.53,6233,72
921.57,6355,72
921.61,6345,73
921.65,6350,73
921.69,6471,72
921.73,6544,72
921.77,6600,72
921.81,6653,73
921.85,6772,73
921.89,6847,72
921.93,6901,72
921.97,7009,72
922.01,7062,73
922.05,7015,72
922.09,7009,72
922.13,6791,73
922.17,6650,72
922.21,6570,72
922.25,6681,73
922.29,7102,72
922.33,7093,72
922.37,7030,73
922.41,6979,72
922.45,6822,72
922.49,6605,72
922.53,6381,72
922.57,6226,72
922.61,6493,72
922.65,6554,72
922.69,6507,72
922.73,6406,72
922.77,6321,72
922.81,6235,72
922.85,6184,72
922.89,6163,72
922.93,6122,72
922.97,6059,72
923.01,6016,72
923.05,5965,72
923.09,5886,72
923.13,5830,72
923.17,5934,72
923.21,5914,72
923.25,5851,72
923.29,5824,72
923.33,5670,72
923.37,5714,73
923.41,5772,72
923.45,5614,72
923.49,5629,72
923.53,5830,72
923.57,5979,72
923.61,6111,72
923.65,5898,72
923.69,5505,72
923.73,5465,72
923.77,5488,72
923.81,5502,72
923.85,5482,72
923.89,5472,72
923.93,5451,72
923.97,5414,72
924.01,5270,72
924.05,5263,72
924.09,5278,72
924.13,5250,72
924.17,5217,72
924.21,5180,72
924.25,5149,72
924.29,5091,72
924.33,5089,73
924.37,5121,72
924.41,5089,72
924.45,4990,72
924.49,4861,72
924.53,4850,72
924.57,4832,72
924.61,4790,72
924.65,4736,72
924.69,4943,72
924.73,5098,73
924.77,5217,72
924.81,5244,72
924.85,5059,72
924.89,4722,72
924.93,4456,72
924.97,4259,72
925.01,4289,72
925.05,4626,72
925.09,4589,72
925.13,4457,72
925.17,4359,72
925.21,4325,72
925.25,4343,72
925.29,4337,72
925.33,4281,72
925.37,4235,72
925.41,4284,73
925.45,4309,73
925.49,4476,72
925.53,4743,73
925.57,4688,72
925.61,4482,72
925.65,4171,72
925.69,4285,72
925.73,4451,72
925.77,4587,72
925.81,4501,72
925.85,4418,72
925.89,4531,72
925.93,4730,72
925.97,4736,72
926.01,4815,73
926.05,4697,73
926.09,4870,72
926.13,4956,72
926.17,5115,72
926.21,5010,72
926.25,4859,72
926.29,4904,72
926.33,5184,72
926.37,5165,72
926.41,5104,72
926.45,5045,72
926.49,5203,72
926.53,5245,73
926.57,5258,72
926.61,5113,72
926.65,4861,72
926.69,4923,72
926.73,5102,73
926.77,5196,72
926.81,5234,72
926.85,5159,72
926.89,5020,72
926.93,5012,72
926.97,5079,72
927.01,5138,72
927.05,5134,72
927.09,5175,72
927.13,5125,73
927.17,5053,73
927.21,5071,72
927.25,5087,73
927.29,5076,72
927.33,5089,72
927.37,5101,72
927.41,5025,72
927.45,5000,72
927.49,5017,72
927.53,5005,72
927.57,5027,72
927.61,5047,72
927.65,5007,72
927.69,4980,72
927.73,4982,73
927.77,4869,73
927.81,4926,72
927.85,4790,72
927.89,4833,72
927.93,5033,72
927.97,5179,72
928.01,5193,72
928.05,5211,72
928.09,5063,73
928.13,5086,73
928.17,5224,72
928.21,5356,72
928.25,5426,72
928.29,5462,72
928.33,5600,72
928.37,5606,72
928.41,5747,72
928.45,5787,72
928.49,5889,72
928.53,5890,73
928.57,6009,73
928.61,6028,73
928.65,6176,73
928.69,6361,73
928.73,6461,72
928.77,6464,72
928.81,6319,72
928.85,6574,73
928.89,6920,72
928.93,7045,72
928.97,6922,72
929.01,7001,72
929.05,7057,73
929.09,7137,72
929.13,7351,72
929.17,7416,72
929.21,7333,72
929.25,7530,72
929.29,7812,72
929.33,7898,72
929.37,7907,73
929.41,7938,73
929.45,8027,72
929.49,8255,73
929.53,8333,73
929.57,8310,72
929.61,8408,72
929.65,8549,73
929.69,8668,73
929.73,8746,73
929.77,8826,73
929.81,8899,73
929.85,8979,73
929.89,9077,73
929.93,9121,73
929.97,8736,72
930.01,8296,72
930.05,8125,72
930.09,8417,72
930.13,8436,72
930.17,8503,72
930.21,8375,72
930.25,8287,72
930.29,8196,72
930.33,7997,72
930.37,7790,72
930.41,7688,72
930.45,7594,72
930.49,7385,72
930.53,7202,72
930.57,7120,72
930.61,6993,72
930.65,6822,72
930.69,6727,72
930.73,6619,72
930.77,6472,72
930.81,6302,72
930.85,6231,72
930.89,6124,72
930.93,5967,72
930.97,5839,72
931.01,5804,72
931.05,5726,72
931.09,5736,72
931.13,5816,72
931.17,5794,72
931.21,5648,72
931.25,5546,72
931.29,5602,72
931.33,5577,72
931.37,5520,72
931.41,5466,72
931.45,5485,72
931.49,5489,73
931.53,5385,72
931.57,5231,72
931.61,5202,72
931.65,5223,72
931.69,5176,72
931.73,5038,72
931.77,4969,72
931.81,4890,72
931.85,4834,72
931.89,4745,72
931.93,4780,72
931.97,4805,72
932.01,4743,73
932.04,4763,72
932.08,4680,72
932.12,4794,72
932.16,5280,73
932.2,5581,72
932.24,5239,73
932.28,5028,72
932.32,4927,72
932.36,5051,72
932.4,5427,72
932.44,5624,72
932.48,5470,73
932.52,5251,72
932.56,5203,72
932.6,5385,72
932.64,5439,73
932.68,5350,72
932.72,5296,72
932.76,5360,72
932.8,5525,73
932.84,5605,73
932.88,5499,72
932.92,5506,73
932.96,5431,72
933,5432,72
933.04,5364,73
933.08,5276,72
933.12,5327,72
933.16,5447,72
933.2,5322,72
933.24,5001,72
933.28,4757,72
933.32,4811,72
933.36,5097,72
933.4,5046,72
933.44,4983,72
933.48,4913,72
933.52,4820,72
933.56,4719,72
933.6,4731,72
933.64,4731,72
933.68,4609,72
933.72,4501,72
933.76,4399,72
933.8,4357,72
933.84,4319,72
933.88,4270,72
933.92,4221,72
933.96,4110,72
934,4037,72
934.04,3950,72
934.08,3874,72
934.12,3824,72
934.16,3732,72
934.2,3657,72
934.24,3567,72
934.28,3433,72
934.32,3428,72
934.36,3457,72
934.4,3443,72
934.44,3352,72
934.48,3293,72
934.52,3258,72
934.56,3223,72
934.6,3158,72
934.64,3100,72
934.68,3094,72
934.72,3077,72
934.76,3005,72
934.8,2954,72
934.84,2936,72
934.88,3015,72
934.92,3166,72
934.96,3254,72
935,3223,72
935.04,2940,72
935.08,2918,72
935.12,2934,72
935.16,2902,72
935.2,3026,72
935.24,3198,72
935.28,3256,72
935.32,3273,73
935.36,3101,72
935.4,2967,72
935.44,2892,72
935.48,3026,72
935.52,3262,72
935.56,3150,72
935.6,3007,72
935.64,3096,72
935.68,3656,73
935.72,3883,72
935.76,3908,72
935.8,3831,72
935.84,3577,73
935.88,3739,72
935.92,3977,72
935.96,4208,72
936,4100,72
936.04,3752,72
936.08,3638,72
936.12,3549,73
936.16,3896,72
936.2,3997,72
936.24,4106,72
936.28,4196,73
936.32,4045,73
936.36,4266,73
936.4,4470,73
936.44,4702,73
936.48,4643,72
936.52,4712,73
936.56,4755,73
936.6,5031,73
936.64,5229,73
936.68,5176,73
936.72,5210,73
936.76,5392,73
936.8,5631,73
936.84,5781,73
936.88,5742,73
936.92,5797,73
936.96,5957,73
937,6133,73
937.04,6234,73
937.08,6377,73
937.12,6478,73
937.16,6628,74
937.2,6685,73
937.24,6749,73
937.28,6928,73
937.32,7038,74
937.36,7105,73
937.4,7276,73
937.44,7327,73
937.48,7407,74
937.52,7566,73
937.56,7706,73
937.6,7770,73
937.64,7420,73
937.68,6988,73
937.72,6690,73
937.76,5730,73
937.8,6109,73
937.84,6527,73
937.88,6309,74
937.92,6176,73
937.96,6407,73
938,6518,73
938.04,6563,73
938.08,6521,73
938.12,6581,73
938.16,6643,73
938.2,6799,73
938.24,6835,73
938.28,6818,73
938.32,6860,74
938.36,7001,73
938.4,7009,73
938.44,7022,73
938.48,7134,73
938.52,7159,73
938.56,7276,73
938.6,7311,73
938.64,7279,73
938.68,7371,73
938.72,7290,73
938.76,6852,73
938.8,6706,73
938.84,6939,73
938.88,7149,73
938.92,7137,73
938.96,7012,73
939,6942,73
939.04,6917,73
939.08,6887,73
939.12,6869,73
939.16,6832,73
939.2,6764,73
939.24,6711,73
939.28,6675,73
939.32,6705,73
939.36,6697,73
939.4,6631,73
939.44,6545,73
939.48,6523,73
939.52,6520,73
939.56,6520,73
939.6,6504,73
939.64,6479,73
939.68,6441,73
939.72,6402,73
939.76,6381,73
939.8,6365,73
939.84,6353,73
939.88,6252,73
939.92,6351,73
939.96,6507,73
940,6641,73
940.04,6584,73
940.08,6156,73
940.12,6083,73
940.16,6282,73
940.2,6458,73
940.24,6378,73
940.28,6222,73
940.32,6286,73
940.36,6392,73
940.4,6369,73
940.44,6310,73
940.48,6289,73
940.52,6334,73
940.56,6331,73
940.6,6298,73
940.64,6294,73
940.68,6399,73
940.72,6389,73
940.76,6321,73
940.8,6334,73
940.84,6362,73
940.88,6334,73
940.92,6313,73
940.96,6315,73
941,6337,73
941.04,6341,73
941.08,6347,73
941.12,6357,73
941.16,6381,73
941.2,6358,73
941.24,6349,73
941.28,6349,73
941.32,6346,73
941.36,6327,73
941.4,6359,73
941.44,6364,73
941.48,6366,73
941.52,6380,73
941.56,6393,74
941.6,6384,73
941.64,6349,73
941.68,6370,73
941.72,6370,73
941.76,6357,73
941.8,6349,73
941.84,6414,73
941.88,6444,73
941.92,6421,73
941.96,6404,73
942,6388,72
942.04,6407,73
942.08,6422,73
942.12,6410,73
942.16,6450,72
942.2,6462,73
942.24,6473,73
942.28,6439,72
942.32,6461,73
942.36,6493,73
942.4,6473,73
942.44,6493,72
942.48,6528,73
942.52,6557,73
942.56,6514,72
942.6,6496,73
942.64,6510,73
942.68,6591,73
942.72,6576,73
942.76,6550,73
942.8,6557,72
942.84,6590,73
942.88,6584,73
942.92,6602,72
942.96,6599,73
943,6584,73
943.04,6605,73
943.08,6600,73
943.12,6637,73
943.16,6659,73
943.2,6635,73
943.24,6621,73
943.28,6681,73
943.32,6693,72
943.36,6651,73
943.4,6631,73
943.44,6668,73
943.48,6694,73
943.52,6691,72
943.56,6712,73
943.6,6712,73
943.64,6703,73
943.68,6727,73
943.72,6764,73
943.76,6727,73
943.8,6706,73
943.84,6749,73
943.88,6869,73
943.92,6796,73
943.96,6690,73
944,6764,73
944.04,6923,73
944.08,6784,73
944.12,6730,73
944.16,6944,73
944.2,6960,73
944.24,6801,73
944.28,6798,73
944.32,6963,73
944.36,6978,73
944.4,6882,73
944.44,6942,73
944.48,7012,73
944.52,6983,73
944.56,6952,73
944.6,7032,73
944.64,7047,73
944.68,6596,73
944.72,6370,73
944.76,6528,72
944.8,6599,72
944.84,6479,73
944.88,6444,72
944.92,6354,72
944.96,6134,73
945,5897,72
945.04,5789,72
945.08,5910,72
945.12,5739,73
945.16,5508,72
945.2,5511,72
945.24,5395,72
945.28,5216,72
945.32,5116,72
945.36,4971,72
945.4,4826,72
945.44,4659,72
945.48,4466,72
945.52,4374,72
945.56,4155,72
945.6,4009,72
945.64,3800,72
945.68,3651,72
945.72,3498,72
945.76,3249,73
945.8,3085,73
945.84,2914,73
945.88,2839,73
945.92,2657,73
945.96,2651,73
946,2727,73
946.04,2773,73
946.08,2759,73
946.12,2804,73
946.16,2882,73
946.2,2936,73
946.24,2965,73
946.28,2961,73
946.32,2978,73
946.36,2921,73
946.4,2885,73
946.44,2897,73
946.48,2943,73
946.52,2944,73
946.56,2840,73
946.6,2832,73
946.64,2908,73
946.68,2965,73
946.72,2965,73
946.76,2955,73
946.8,3005,73
946.84,3028,73
946.88,2996,73
946.92,2914,73
946.96,2759,73
947,2650,73
947.04,2579,73
947.08,2594,73
947.12,2625,73
947.16,2695,73
947.2,2777,73
947.24,2846,73
947.28,2892,73
947.32,2964,73
947.36,2990,73
947.4,2970,73
947.44,2966,73
947.48,3027,73
947.52,3138,73
947.56,3253,73
947.6,3277,73
947.64,3286,73
947.68,3319,73
947.72,3399,73
947.76,3546,73
947.8,3606,73
947.84,3634,73
947.88,3666,73
947.92,3705,73
947.96,3813,74
948,3862,73
948.04,3900,73
948.08,3965,73
948.12,4091,73
948.16,4118,73
948.2,4202,73
948.24,4249,73
948.28,4277,73
948.32,4392,73
948.36,4348,73
948.4,4248,73
948.44,4218,73
948.48,4218,73
948.52,4328,73
948.56,4396,73
948.6,4464,73
948.64,4440,73
948.68,4368,73
948.72,4244,73
948.76,4255,73
948.8,4277,73
948.84,4288,73
948.88,4345,73
948.92,4339,73
948.96,4324,73
949,4077,73
949.04,3924,73
949.08,3737,73
949.12,3645,73
949.16,3925,73
949.2,4151,73
949.24,4284,73
949.28,4294,73
949.32,4437,73
949.36,4431,74
949.4,4417,73
949.44,4441,73
949.48,4296,74
949.52,4108,73
949.56,3957,73
949.6,4148,73
949.64,4332,73
949.68,4503,73
949.72,4465,73
949.76,4400,73
949.8,4324,73
949.84,4269,73
949.88,4426,73
949.92,4524,74
949.96,4645,73
950,4601,73
950.04,4573,73
950.08,4498,73
950.12,4612,73
950.16,4712,73
950.2,4865,73
950.23,5256,74
950.27,5676,73
950.31,5628,73
950.35,5977,74
950.39,6043,73
950.43,6165,73
950.47,6297,73
950.51,6550,73
950.55,6699,74
950.59,6703,73
950.63,6665,73
950.67,6864,73
950.71,6976,74
950.75,7117,73
950.79,7334,73
950.83,7429,73
950.87,7625,74
950.91,7782,73
950.95,8021,74
950.99,8114,74
951.03,8047,73
951.07,7420,73
951.11,7151,73
951.15,6587,73
951.19,6276,74
951.23,6640,73
951.27,6726,74
951.31,6734,74
951.35,6776,73
951.39,6950,74
951.43,7068,74
951.47,7142,73
951.51,7308,73
951.55,7356,73
951.59,7515,74
951.63,7560,74
951.67,7720,74
951.71,7792,73
951.75,7919,74
951.79,7963,74
951.83,8071,74
951.87,8210,74
951.91,8307,74
951.95,8342,73
951.99,8426,74
952.03,8566,74
952.07,8663,74
952.11,8695,74
952.15,8431,73
952.19,7938,73
952.23,7763,73
952.27,8123,73
952.31,8246,73
952.35,8262,73
952.39,8271,73
952.43,8161,73
952.47,7944,73
952.51,7751,73
952.55,7680,73
952.59,7647,73
952.63,7492,73
952.67,7309,73
952.71,7237,73
952.75,7163,73
952.79,7067,73
952.83,7019,73
952.87,6975,73
952.91,6879,73
952.95,6753,73
952.99,6666,73
953.03,6615,73
953.07,6511,73
953.11,6436,73
953.15,6428,73
953.19,6382,73
953.23,6301,73
953.27,6246,73
953.31,6218,73
953.35,6169,73
953.39,6093,73
953.43,6012,73
953.47,5944,73
953.51,5900,73
953.55,5832,73
953.59,5775,73
953.63,5701,73
953.67,5622,73
953.71,5562,73
953.75,5489,73
953.79,5415,73
953.83,5380,73
953.87,5317,73
953.91,5258,73
953.95,5196,73
953.99,5151,73
954.03,5081,73
954.07,5019,73
954.11,4990,73
954.15,4909,73
954.19,4834,73
954.23,4797,73
954.27,4751,73
954.31,4686,73
954.35,4609,73
954.39,4559,73
954.43,4486,73
954.47,4420,73
954.51,4317,73
954.55,4239,73
954.59,4190,73
954.63,4108,73
954.67,4033,73
954.71,4003,73
954.75,4019,73
954.79,4018,73
954.83,3954,73
954.87,3826,73
954.91,3793,73
954.95,3806,73
954.99,3885,73
955.03,3818,73
955.07,3829,73
955.11,3893,73
955.15,3956,73
955.19,3907,73
955.23,3702,73
955.27,3635,73
955.31,3722,73
955.35,3816,73
955.39,3894,73
955.43,3854,73
955.47,3777,73
955.51,3806,73
955.55,3920,73
955.59,3949,73
955.63,3908,73
955.67,3948,74
955.71,3946,73
955.75,3929,74
955.79,4012,73
955.83,4044,73
955.87,4024,74
955.91,4069,73
955.95,4084,73
955.99,4102,74
956.03,4229,74
956.07,4225,73
956.11,4227,73
956.15,4400,73
956.19,4435,73
956.23,4468,73
956.27,4408,73
956.31,4580,73
956.35,4688,73
956.39,4779,73
956.43,4677,73
956.47,4699,73
956.51,4737,73
956.55,4769,73
956.59,4807,73
956.63,4836,73
956.67,4874,73
956.71,4832,73
956.75,4590,73
956.79,4405,73
956.83,4229,73
956.87,4309,73
956.91,4664,73
956.95,4664,73
956.99,4537,73
957.03,4435,73
957.07,4376,73
957.11,4353,73
957.15,4402,73
957.19,4385,73
957.23,4306,73
